FAMILIA,NOMBRE CIENTIFICO,NOMBRE COMUN,STATUS,T-1,T-2,T-3,T-4,T-5,T-6,T-7,T-8,T-9,mes,año,TOTALES
ARDEIDAE,Egretta tricolor,"Garza Pechiblanca, Garza tricolor",Migratorio Local,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,ABRIL,2019,1.0
ARDEIDAE,Egretta thula,Garza blanca chica,Residente,1.0,3.0,1.0,1.0,2.0,0.0,0.0,5.0,3.0,ABRIL,2019,16.0
THRESKIONITHIDAE,Plegadis ridgwayi,Yanavico,Residente,9.0,6.0,9.0,12.0,14.0,0.0,0.0,90.0,0.0,ABRIL,2019,140.0
THRESKIONITHIDAE,Theristicus melanopis,Bandurria de Cara Negra,Raro,0.0,4.0,0.0,4.0,2.0,1.0,2.0,15.0,0.0,ABRIL,2019,28.0
THRESKIONITHIDAE,Platalea ajaja,Espatula rosada,Raro,20.0,0.0,0.0,1.0,0.0,0.0,0.0,44.0,0.0,ABRIL,2019,65.0
PANDIONIDAE,Pandion haliaetus,Águila pescadora,Migratorio Boreal,20.0,36.0,96.0,9.0,24.0,1.0,0.0,66.0,156.0,ABRIL,2019,408.0
ACCIPITRIDAE,Geranoaetus melanoleucus,Aguilucho grande,Migratorio Altoandino,0.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,ABRIL,2019,7.0
ALCEDINIDAE,Chloroceryle americana,Martín pescador,Migratorio Local,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,ABRIL,2019,4.0
FALCONIDAE,Falco peregrinus,Halcón Peregrino,Migratorio Boreal,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,ABRIL,2019,2.0
PSITTACIDAE,Forpus coelestis,Perico esmeralda,Migratorio Local,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ABRIL,2019,2.0
PSITTACIDAE,Psittacara wagleri,Cotorra de wagler,Migratorio Local,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,ABRIL,2019,7.0
TYRANNIDAE,Tachuris rubrigastra,Siete colores de la totora,Residente,0.0,3.0,0.0,3.0,1.0,0.0,0.0,3.0,2.0,ABRIL,2019,12.0
TYRANNIDAE,Pyrocephalus rubinus,"Turtupillín, putilla",Residente,4.0,2.0,0.0,1.0,2.0,0.0,0.0,3.0,1.0,ABRIL,2019,13.0
TYRANNIDAE,Muscisaxicola maclovianus,Dormilona cabeza oscura,Migratorio Local,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,8.0,ABRIL,2019,11.0
HIRUNDINIDAE,Progne subis,Golondrina purpúrea,Migratorio Boreal,18.0,20.0,26.0,10.0,0.0,0.0,0.0,34.0,2.0,ABRIL,2019,110.0
MIMIDAE,Mimus longicaudatus,Chisco,Residente,4.0,5.0,1.0,4.0,0.0,0.0,0.0,0.0,14.0,ABRIL,2019,28.0
THRAUPIDAE,Conirostrum cinereum,Mielerito gris,Residente,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,7.0,ABRIL,2019,10.0
THRAUPIDAE,Sicalis flaveola,"Botón de oro, Chirigüe azafranado",Migratorio Local,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,ABRIL,2019,1.0
THRAUPIDAE,Volatinia jacarina,Saltapalito,Residente,0.0,6.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,ABRIL,2019,8.0
THRAUPIDAE,Sporophila telasco,Espiguero corbatón,Migratorio Local,5.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,ABRIL,2019,10.0
THRAUPIDAE,Sporophila simplex,Espiguero simple,Migratorio Local,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,ABRIL,2019,2.0
THRAUPIDAE,Thraupis palmarum,"Violinista verde, Violinista de Palmer",Raro,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,ABRIL,2019,2.0
ICTERIDAE,Dives warszewiczi,"Tordo grande, tordo negro",Migratorio Local,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,ABRIL,2019,3.0
ICTERIDAE,Chrysomus icterocephalus,Tordo amazónico cabeza amarilla,Residente,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,ABRIL,2019,15.0
ICTERIDAE,Sturnella bellicosa,"Huanchaco, Pecho colorado",Residente,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,ABRIL,2019,8.0
FRINGILLIDAE,Spinus magellanicus,Jilguero cabeza negra,Residente,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,ABRIL,2019,2.0
PASSERIDAE,Passer domesticus,Gorrion europeo,Residente,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,ABRIL,2019,5.0
ANATIDAE,Spatula cyanoptera,Pato colorado,Residente,30.0,11.0,20.0,47.0,2.0,0.0,3.0,13.0,0.0,MAYO,2019,126.0
ANATIDAE,Anas bahamensis,Pato gargantillo,Residente,10.0,4.0,2.0,2.0,8.0,0.0,0.0,3.0,0.0,MAYO,2019,29.0
ANATIDAE,Oxyura jamaicensis,Pato rana o taclón,Residente,3.0,4.0,0.0,3.0,13.0,0.0,0.0,0.0,0.0,MAYO,2019,23.0
PODICIPEDIDAE,Rollandia rolland,Zambullidor pimpollo,Residente,0.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,MAYO,2019,6.0
PODICIPEDIDAE,Podilymbus podiceps,Zambullidor pico grueso,Residente,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MAYO,2019,2.0
PODICIPEDIDAE,Podiceps major,Zambullidor grande,Residente,0.0,5.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,MAYO,2019,8.0
COLUMBIDAE,Columba livia,"Paloma doméstica, paloma de castilla",Residente,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MAYO,2019,2.0
COLUMBIDAE,Zenaida meloda,Paloma cuculi,Residente,3.0,3.0,0.0,8.0,0.0,0.0,37.0,2.0,18.0,MAYO,2019,71.0
COLUMBIDAE,Zenaida auriculata,Madrugadora o rabiblanca,Residente,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,MAYO,2019,2.0
COLUMBIDAE,Columbina minuta,Tortolita menuda,Migratorio Local,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0,MAYO,2019,47.0
CUCULIDAE,Crotophaga sulcirostris,Guardacaballo,Residente,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,MAYO,2019,4.0
TROCHILIDAE,Amazilia amazilia,Amazilia costeña,Residente,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,5.0,MAYO,2019,8.0
RALLIDAE,Pardirallus sanguinolentus,Gallineta común,Residente,0.0,1.0,0.0,1.0,0.0,0.0,0.0,8.0,0.0,MAYO,2019,10.0
RALLIDAE,Gallinula galeata,Polla de agua,Residente,17.0,15.0,1.0,14.0,34.0,16.0,10.0,34.0,0.0,MAYO,2019,141.0
RALLIDAE,Fulica ardesiaca,"Gallareta andina, Huayno",Residente,10.0,9.0,0.0,1.0,6.0,0.0,0.0,0.0,0.0,MAYO,2019,26.0
CHARADRIIDAE,Charadrius vociferus,Chorlo doble collar,Residente,0.0,0.0,5.0,1.0,4.0,0.0,23.0,4.0,0.0,MAYO,2019,37.0
HAEMATOPODIDAE,Haematopus palliatus,Ostrero común,Residente,0.0,0.0,0.0,0.0,39.0,4.0,0.0,0.0,0.0,MAYO,2019,43.0
RECURVIROSTRIDAE,Himantopus mexicanus,Perrito o cigüeñuela,Residente,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MAYO,2019,10.0
SCOLOPACIDAE,Numenius phaeopus,Zarapito trinador,Migratorio Boreal,0.0,0.0,0.0,48.0,0.0,0.0,0.0,0.0,0.0,MAYO,2019,48.0
SCOLOPACIDAE,Calidris pusilla,Playerito semipalmado,Migratorio Boreal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,MAYO,2019,2.0
SCOLOPACIDAE,Calidris melanotos,Playero pectoral,Migratorio Boreal,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,MAYO,2019,1.0
SCOLOPACIDAE,Tringa flavipes,Pata amarilla menor,Migratorio Boreal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,MAYO,2019,2.0
RHYNCHOPIDAE,Rynchops niger,Rayador,Migratorio Boreal,0.0,0.0,0.0,0.0,627.0,0.0,0.0,0.0,0.0,MAYO,2019,627.0
LARIDAE,Chroicocephalus cirrocephalus,Gaviota capucho gris,Residente,29.0,31.0,270.0,45.0,0.0,0.0,14.0,0.0,0.0,MAYO,2019,389.0
LARIDAE,Leucophaeus modestus,Gaviota gris,Migratorio Austral,0.0,0.0,0.0,0.0,4.0,49.0,0.0,0.0,0.0,MAYO,2019,53.0
LARIDAE,Larus belcheri,Gaviota peruana,Migratorio Local,0.0,1.0,0.0,0.0,33.0,80.0,0.0,0.0,0.0,MAYO,2019,114.0
LARIDAE,Larus dominicanus,Gaviota dominicana,Migratorio Local,0.0,0.0,0.0,0.0,12.0,80.0,0.0,0.0,0.0,MAYO,2019,92.0
LARIDAE,Thalasseus sandvicensis,Gaviotín patas negras,Migratorio Boreal,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,MAYO,2019,1.0
SULIDAE,Sula variegata,Piquero común,Migratorio Local,0.0,0.0,0.0,0.0,0.0,0.0,160.0,0.0,0.0,MAYO,2019,160.0
PHALACROCORACIDAE,Phalacrocorax gaimardi,Chuita,Migratorio Local,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,MAYO,2019,10.0
PHALACROCORACIDAE,Phalacrocorax brasilianus,"Cushuri, cormorán, cuervo de mar",Migratorio Local,2.0,78.0,40.0,65.0,117.0,3.0,6.0,1.0,0.0,MAYO,2019,312.0
PHALACROCORACIDAE,Phalacrocorax boungainvillii,Guanay,Migratorio Local,0.0,0.0,0.0,0.0,0.0,1100.0,0.0,0.0,0.0,MAYO,2019,1100.0
PELECANIDAE,Pelecanus thagus,Pelícano peruano,Migratorio Local,0.0,0.0,0.0,0.0,0.0,74.0,0.0,0.0,0.0,MAYO,2019,74.0
ARDEIDAE,Ixobrychus exilis,Garcita leonada,Residente,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,MAYO,2019,3.0
ARDEIDAE,Nycticorax nycticorax,Garza huaco,Residente,13.0,0.0,3.0,4.0,0.0,0.0,0.0,8.0,0.0,MAYO,2019,28.0
ARDEIDAE,Nyctanassa violacea,Huaco de corona amarilla,Residente,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MAYO,2019,2.0
ARDEIDAE,Butorides striata,Garza tamanquita,Residente,3.0,4.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,MAYO,2019,11.0
ARDEIDAE,Bubulcus ibis,Garza bueyera,Residente,0.0,425.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,MAYO,2019,432.0
ARDEIDAE,Ardea cocoi,Garza cuca,Migratorio Altoandino,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MAYO,2019,1.0
ARDEIDAE,Ardea alba,Garza grande,Residente,0.0,2.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,MAYO,2019,6.0
ARDEIDAE,Egretta thula,Garza blanca chica,Residente,2.0,3.0,1.0,3.0,34.0,12.0,9.0,4.0,0.0,MAYO,2019,68.0
ARDEIDAE,Egretta caerulea,Garza azul,Migratorio Local,0.0,2.0,0.0,1.0,20.0,0.0,3.0,0.0,0.0,MAYO,2019,26.0
THRESKIONITHIDAE,Plegadis ridgwayi,Yanavico,Residente,0.0,41.0,0.0,0.0,0.0,0.0,13.0,47.0,0.0,MAYO,2019,101.0
THRESKIONITHIDAE,Theristicus melanopis,Bandurria de Cara Negra,Raro,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MAYO,2019,1.0
THRESKIONITHIDAE,Platalea ajaja,Espatula rosada,Raro,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MAYO,2019,1.0
CATHARTIDAE,Coragyps atratus,Gallinazo cabeza negra,Residente,0.0,46.0,85.0,4.0,0.0,0.0,17.0,4.0,430.0,MAYO,2019,586.0
ACCIPITRIDAE,Parabuteo unicinctus,Gavilán oscuro acanalado,Residente,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,MAYO,2019,3.0
STRIGIDAE,Athene cunicularia,Lechuza de los arenales,Residente,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,MAYO,2019,5.0
FALCONIDAE,Falco sparverius,Cernícalo,Residente,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,MAYO,2019,3.0
FALCONIDAE,Falco peregrinus,Halcón Peregrino,Migratorio Altoandino,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,MAYO,2019,1.0
FURNARIIDAE,Phleocryptes melanops,Totorero,Residente,1.0,2.0,0.0,2.0,3.0,0.0,2.0,8.0,4.0,MAYO,2019,22.0
TYRANNIDAE,Tachuris rubrigastra,Siete colores de la totora,Residente,0.0,4.0,0.0,0.0,7.0,0.0,2.0,0.0,2.0,MAYO,2019,15.0
TYRANNIDAE,Pyrocephalus rubinus,"Turtupillín, putilla",Residente,0.0,0.0,0.0,0.0,4.0,0.0,4.0,0.0,3.0,MAYO,2019,11.0
TYRANNIDAE,Tyrannus melancholicus,Tirano tropical o pepite,Residente,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,MAYO,2019,1.0
HIRUNDINIDAE,Pygochelidon cyanoleuca,Santa Rosita,Residente,4.0,12.0,0.0,4.0,12.0,0.0,10.0,23.0,0.0,MAYO,2019,65.0
TROGLODYTIDAE,Troglodytes aedon,Cucarachero,Residente,0.0,3.0,0.0,0.0,1.0,0.0,2.0,4.0,4.0,MAYO,2019,14.0
MIMIDAE,Mimus longicaudatus,Chisco,Residente,0.0,0.0,0.0,3.0,0.0,0.0,8.0,3.0,0.0,MAYO,2019,14.0
THRAUPIDAE,Sicalis luteola,Triguero común,Residente,0.0,0.0,0.0,0.0,0.0,0.0,4.0,15.0,0.0,MAYO,2019,19.0
THRAUPIDAE,Volatinia jacarina,Saltapalito,Residente,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,MAYO,2019,8.0
THRAUPIDAE,Sporophila telasco,Espiguero corbatón,Migratorio Local,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,MAYO,2019,5.0
THRAUPIDAE,Saltator striatipectus,Saltador listado,Migratorio Local,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,MAYO,2019,6.0
THRAUPIDAE,Thraupis episcopus,"Violinista celeste, Luisa",Migratorio Local,0.0,0.0,0.0,0.0,0.0,0.0,18.0,2.0,0.0,MAYO,2019,20.0
EMBERIZIDAE,Zonotrichia capensis,"Gorrión americano, Pichisanka, Chingolo",Residente,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,MAYO,2019,7.0
ICTERIDAE,Dives warszewiczi,"Tordo grande, tordo negro",Migratorio Local,0.0,0.0,4.0,2.0,0.0,0.0,17.0,0.0,0.0,MAYO,2019,23.0
ICTERIDAE,Chrysomus icterocephalus,Tordo amazónico cabeza amarilla,Residente,0.0,0.0,0.0,0.0,2.0,0.0,42.0,0.0,0.0,MAYO,2019,44.0
ICTERIDAE,Sturnella bellicosa,"Huanchaco, Pecho colorado",Residente,0.0,0.0,0.0,0.0,1.0,0.0,8.0,0.0,0.0,MAYO,2019,9.0
PASSERIDAE,Passer domesticus,Gorrion europeo,Residente,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,MAYO,2019,48.0
ANATIDAE,Spatula cyanoptera,Pato colorado,Residente,13.0,14.0,3.0,14.0,36.0,0.0,0.0,24.0,0.0,OCTUBRE,2019,104.0
ANATIDAE,Anas bahamensis,Pato gargantillo,Residente,28.0,12.0,4.0,17.0,16.0,0.0,0.0,26.0,0.0,OCTUBRE,2019,103.0
ANATIDAE,Oxyura jamaicensis,Pato rana o taclón,Residente,1.0,2.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,OCTUBRE,2019,17.0
PHOENICOPTERIDAE,Phoenicopterus chilensis,Parihuana,Migratorio Altoandino,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,OCTUBRE,2019,4.0
PODICIPEDIDAE,Rollandia rolland,Zambullidor pimpollo,Residente,0.0,0.0,0.0,3.0,4.0,0.0,0.0,0.0,0.0,OCTUBRE,2019,7.0
PODICIPEDIDAE,Podilymbus podiceps,Zambullidor pico grueso,Residente,0.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,OCTUBRE,2019,5.0
PODICIPEDIDAE,Podiceps major,Zambullidor grande,Residente,0.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,OCTUBRE,2019,6.0
COLUMBIDAE,Columba livia,"Paloma doméstica, paloma de castilla",Residente,13.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,OCTUBRE,2019,30.0
COLUMBIDAE,Zenaida meloda,Paloma cuculi,Residente,13.0,19.0,0.0,15.0,1.0,0.0,26.0,13.0,23.0,OCTUBRE,2019,110.0
COLUMBIDAE,Zenaida auriculata,Madrugadora o rabiblanca,Residente,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,OCTUBRE,2019,1.0
COLUMBIDAE,Columbina cruziana,Tortolita peruana,Residente,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.0,OCTUBRE,2019,73.0
CUCULIDAE,Crotophaga sulcirostris,Guardacaballo,Residente,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,3.0,OCTUBRE,2019,5.0
TROCHILIDAE,Amazilia amazilia,Amazilia costeña,Residente,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,OCTUBRE,2019,3.0
RALLIDAE,Pardirallus sanguinolentus,Gallineta común,Residente,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,OCTUBRE,2019,1.0
RALLIDAE,Gallinula galeata,Polla de agua,Residente,28.0,25.0,1.0,19.0,21.0,0.0,0.0,22.0,5.0,OCTUBRE,2019,121.0
RALLIDAE,Fulica ardesiaca,"Gallareta andina, Huayno",Residente,0.0,8.0,0.0,2.0,9.0,0.0,0.0,0.0,0.0,OCTUBRE,2019,19.0
CHARADRIIDAE,Charadrius vociferus,Chorlo doble collar,Residente,0.0,0.0,7.0,0.0,2.0,2.0,2.0,26.0,0.0,OCTUBRE,2019,39.0
HAEMATOPODIDAE,Haematopus palliatus,Ostrero común,Residente,0.0,0.0,0.0,0.0,12.0,2.0,0.0,0.0,0.0,OCTUBRE,2019,14.0
RECURVIROSTRIDAE,Himantopus mexicanus,Perrito o cigüeñuela,Residente,14.0,2.0,8.0,2.0,8.0,0.0,0.0,0.0,0.0,OCTUBRE,2019,34.0
SCOLOPACIDAE,Numenius phaeopus,Zarapito trinador,Migratorio Boreal,0.0,0.0,0.0,0.0,24.0,3.0,0.0,11.0,0.0,OCTUBRE,2019,38.0
SCOLOPACIDAE,Calidris pusilla,Playerito semipalmado,Migratorio Boreal,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,OCTUBRE,2019,2.0
SCOLOPACIDAE,Calidris minutilla,Playero pico fino,Migratorio Boreal,0.0,3.0,0.0,0.0,1.0,0.0,14.0,0.0,0.0,OCTUBRE,2019,18.0
SCOLOPACIDAE,Actitis macularius,Playero manchado,Migratorio Boreal,1.0,0.0,1.0,0.0,6.0,0.0,3.0,32.0,0.0,OCTUBRE,2019,43.0
SCOLOPACIDAE,Tringa melanoleuca,Pata amarilla mayor,Migratorio Boreal,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,OCTUBRE,2019,17.0
SCOLOPACIDAE,Tringa flavipes,Pata amarilla menor,Migratorio Boreal,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,OCTUBRE,2019,13.0
RHYNCHOPIDAE,Rynchops niger,Rayador,Migratorio Boreal,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,OCTUBRE,2019,100.0
LARIDAE,Chroicocephalus cirrocephalus,Gaviota capucho gris,Residente,0.0,20.0,0.0,21.0,48.0,0.0,0.0,0.0,0.0,OCTUBRE,2019,89.0
LARIDAE,Leucophaeus pipixcan,Gaviota de Franklin,Migratorio Boreal,0.0,451.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,OCTUBRE,2019,481.0
LARIDAE,Larus belcheri,Gaviota peruana,Migratorio Local,0.0,0.0,0.0,3.0,28.0,0.0,0.0,0.0,0.0,OCTUBRE,2019,31.0
LARIDAE,Larus dominicanus,Gaviota dominicana,Migratorio Local,0.0,2.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,OCTUBRE,2019,22.0
SULIDAE,Sula variegata,Piquero común,Migratorio Local,0.0,0.0,0.0,0.0,0.0,1095.0,0.0,0.0,0.0,OCTUBRE,2019,1095.0
PHALACROCORACIDAE,Phalacrocorax brasilianus,"Cushuri, cormorán, cuervo de mar",Residente,3.0,56.0,8.0,15.0,99.0,0.0,5.0,0.0,0.0,OCTUBRE,2019,186.0
PHALACROCORACIDAE,Phalacrocorax boungainvillii,Guanay,Migratorio Local,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,OCTUBRE,2019,20.0
PELECANIDAE,Pelecanus thagus,Pelícano peruano,Migratorio Local,0.0,0.0,0.0,0.0,46.0,159.0,0.0,0.0,0.0,OCTUBRE,2019,205.0
ARDEIDAE,Ixobrychus exilis,Garcita leonada,Residente,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,OCTUBRE,2019,1.0
ARDEIDAE,Nycticorax nycticorax,Garza huaco,Residente,1.0,24.0,2.0,1.0,4.0,0.0,0.0,0.0,2.0,OCTUBRE,2019,34.0
ARDEIDAE,Nyctanassa violacea,Huaco de corona amarilla,Residente,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,OCTUBRE,2019,4.0
ARDEIDAE,Butorides striata,Garza tamanquita,Residente,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,OCTUBRE,2019,3.0
ARDEIDAE,Bubulcus ibis,Garza bueyera,Residente,0.0,9.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,OCTUBRE,2019,10.0
ARDEIDAE,Ardea cocoi,Garza cuca,Migratorio Altoandino,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,OCTUBRE,2019,1.0
ARDEIDAE,Ardea alba,Garza grande,Residente,2.0,5.0,2.0,3.0,1.0,0.0,3.0,2.0,1.0,OCTUBRE,2019,19.0
ARDEIDAE,Egretta thula,Garza blanca chica,Residente,1.0,32.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,OCTUBRE,2019,34.0
ARDEIDAE,Egretta caerulea,Garza azul,Residente,0.0,4.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,OCTUBRE,2019,7.0
THRESKIONITHIDAE,Plegadis ridgwayi,Yanavico,Residente,0.0,56.0,0.0,1.0,31.0,0.0,0.0,0.0,0.0,OCTUBRE,2019,88.0
THRESKIONITHIDAE,Platalea ajaja,Espatula rosada,Raro,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,OCTUBRE,2019,1.0
CATHARTIDAE,Coragyps atratus,Gallinazo cabeza negra,Residente,9.0,48.0,68.0,26.0,15.0,0.0,25.0,6.0,210.0,OCTUBRE,2019,407.0
PANDIONIDAE,Pandion haliaetus,Águila pescadora,Migratorio Boreal,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,OCTUBRE,2019,1.0
ACCIPITRIDAE,Parabuteo unicinctus,Gavilán oscuro acanalado,Residente,0.0,1.0,2.0,2.0,1.0,0.0,3.0,0.0,1.0,OCTUBRE,2019,10.0
STRIGIDAE,Athene cunicularia,Lechuza de los arenales,Residente,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,OCTUBRE,2019,5.0
FALCONIDAE,Falco sparverius,Cernícalo,Residente,0.0,0.0,0.0,3.0,0.0,0.0,2.0,0.0,1.0,OCTUBRE,2019,6.0
FURNARIIDAE,Phleocryptes melanops,Totorero,Residente,0.0,2.0,1.0,1.0,3.0,0.0,1.0,12.0,0.0,OCTUBRE,2019,20.0
TYRANNIDAE,Tachuris rubrigastra,Siete colores de la totora,Residente,0.0,13.0,0.0,0.0,6.0,0.0,0.0,0.0,2.0,OCTUBRE,2019,21.0
TYRANNIDAE,Pyrocephalus rubinus,"Turtupillín, putilla",Residente,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,5.0,OCTUBRE,2019,11.0
TYRANNIDAE,Tyrannus melancholicus,Tirano tropical o pepite,Residente,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,OCTUBRE,2019,1.0
HIRUNDINIDAE,Pygochelidon cyanoleuca,Santa Rosita,Residente,15.0,25.0,2.0,8.0,7.0,0.0,5.0,0.0,0.0,OCTUBRE,2019,62.0
HIRUNDINIDAE,Hirundo rustica,Golondrina migratoria,Migratorio Boreal,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,OCTUBRE,2019,2.0
TROGLODYTIDAE,Troglodytes aedon,Cucarachero,Residente,1.0,7.0,0.0,0.0,0.0,0.0,0.0,9.0,3.0,OCTUBRE,2019,20.0
MIMIDAE,Mimus longicaudatus,Chisco,Residente,0.0,0.0,0.0,1.0,6.0,0.0,6.0,0.0,0.0,OCTUBRE,2019,13.0
THRAUPIDAE,Sicalis luteola,Triguero común,Residente,0.0,6.0,0.0,0.0,1.0,0.0,1.0,6.0,6.0,OCTUBRE,2019,20.0
THRAUPIDAE,Volatinia jacarina,Saltapalito,Residente,4.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,OCTUBRE,2019,6.0
THRAUPIDAE,Sporophila telasco,Espiguero corbatón,Migratorio Local,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,OCTUBRE,2019,5.0
ICTERIDAE,Dives warszewiczi,"Tordo grande, tordo negro",Migratorio Local,3.0,0.0,0.0,1.0,2.0,0.0,15.0,0.0,5.0,OCTUBRE,2019,26.0
ICTERIDAE,Chrysomus icterocephalus,Tordo amazónico cabeza amarilla,Residente,0.0,3.0,0.0,2.0,1.0,0.0,15.0,0.0,0.0,OCTUBRE,2019,21.0
ICTERIDAE,Sturnella bellicosa,"Huanchaco, Pecho colorado",Residente,0.0,0.0,0.0,0.0,1.0,0.0,8.0,0.0,0.0,OCTUBRE,2019,9.0
PASSERIDAE,Passer domesticus,Gorrion europeo,Residente,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,18.0,OCTUBRE,2019,19.0
ANATIDAE,Spatula cyanoptera,Pato colorado,Residente,20.0,6.0,4.0,7.0,5.0,0.0,0.0,22.0,0.0,DICIEMBRE,2019,64.0
ANATIDAE,Anas bahamensis,Pato gargantillo,Residente,32.0,2.0,5.0,0.0,29.0,0.0,0.0,4.0,0.0,DICIEMBRE,2019,72.0
ANATIDAE,Oxyura jamaicensis,Pato rana o taclón,Residente,2.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,DICIEMBRE,2019,5.0
PHOENICOPTERIDAE,Phoenicopterus chilensis,Parihuana,Migratorio Altoandino,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,DICIEMBRE,2019,4.0
